day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,bid_price,ask_price,transportFees,exportTariff,importTariff,sunlight,humidity
1,13400,ORCHIDS,1084,7,1083.0,5.0,1077.0,54.0,1092,7,1093.0,5.0,1100.0,54.0,1088.0,0.0,1087.5,1089.0,0.9,9.5,-5.0,2059.779,72.72925
1,13500,ORCHIDS,1083,6,1082.0,2.0,1075.0,46.0,1091,6,1092.0,2.0,1098.0,46.0,1087.0,0.0,1086.0,1087.5,0.9,9.5,-5.0,2059.4265,72.74744
1,13600,ORCHIDS,1084,7,1083.0,3.0,1076.0,50.0,1092,7,1093.0,3.0,1099.0,50.0,1088.0,0.0,1087.0,1088.5,0.9,9.5,-5.0,2059.0732,72.7656
1,13700,ORCHIDS,1084,8,1083.0,4.0,1077.0,57.0,1092,8,1093.0,4.0,1100.0,57.0,1088.0,0.0,1087.5,1089.0,0.9,9.5,-5.0,2058.7195,72.78373
1,13800,ORCHIDS,1085,6,1084.0,4.0,1077.0,47.0,1093,6,1094.0,4.0,1100.0,47.0,1089.0,0.0,1088.0,1089.5,0.9,9.5,-5.0,2058.3647,72.801834
1,13900,ORCHIDS,1085,6,1084.0,5.0,1077.0,46.0,1093,6,1094.0,5.0,1101.0,46.0,1089.0,0.0,1088.0,1090.0,0.9,9.5,-5.0,2058.0095,72.81991
1,14000,ORCHIDS,1087,7,1086.0,2.0,1080.0,50.0,1095,7,1096.0,2.0,1103.0,50.0,1091.0,0.0,1090.5,1092.0,0.9,9.5,-5.0,2057.6536,72.83796
1,14100,ORCHIDS,1087,10,1086.0,2.0,1080.0,50.0,1095,10,1096.0,2.0,1103.0,50.0,1091.0,0.0,1090.5,1092.0,0.9,9.5,-5.0,2057.297,72.85597
1,14200,ORCHIDS,1086,9,1085.0,4.0,1078.0,50.0,1094,9,1095.0,4.0,1101.0,50.0,1090.0,0.0,1089.0,1090.5,0.9,9.5,-5.0,2056.9397,72.87396
1,14300,ORCHIDS,1086,6,1085.0,4.0,1078.0,48.0,1094,6,1095.0,4.0,1101.0,48.0,1090.0,0.0,1089.0,1090.5,0.9,9.5,-5.0,2056.5818,72.89192
1,14400,ORCHIDS,1086,5,1085.0,5.0,1078.0,49.0,1094,5,1095.0,5.0,1102.0,49.0,1090.0,0.0,1089.0,1091.0,0.9,9.5,-5.0,2056.2231,72.90986
1,14500,ORCHIDS,1087,10,1086.0,5.0,1079.0,44.0,1095,10,1096.0,5.0,1102.0,44.0,1091.0,0.0,1090.0,1091.5,0.9,9.5,-5.0,2055.8638,72.92776
1,14600,ORCHIDS,1088,7,1087.0,2.0,1080.0,41.0,1096,7,1097.0,2.0,1103.0,41.0,1092.0,0.0,1091.0,1092.5,0.9,9.5,-5.0,2055.504,72.94563
1,14700,ORCHIDS,1088,9,1087.0,4.0,1080.0,48.0,1096,9,1097.0,4.0,1103.0,48.0,1092.0,0.0,1091.0,1092.5,0.9,9.5,-5.0,2055.143,72.96348
1,14800,ORCHIDS,1088,6,1087.0,3.0,1080.0,44.0,1096,6,1097.0,3.0,1103.0,44.0,1092.0,0.0,1091.0,1092.5,0.9,9.5,-5.0,2054.7817,72.9813
1,14900,ORCHIDS,1092,8,1089.0,7.0,1088.0,5.0,1097,7,1098.0,5.0,1104.0,47.0,1094.5,0.0,1092.0,1093.5,0.9,9.5,-5.0,2054.42,72.99909
1,15000,ORCHIDS,1088,9,1087.0,4.0,1081.0,51.0,1096,9,1097.0,4.0,1104.0,51.0,1092.0,0.0,1091.5,1093.0,0.9,9.5,-5.0,2054.0571,73.01685
1,15100,ORCHIDS,1088,10,1087.0,2.0,1081.0,52.0,1096,10,1097.0,2.0,1104.0,52.0,1092.0,0.0,1091.5,1093.0,0.9,9.5,-5.0,2053.6938,73.034584
1,15200,ORCHIDS,1087,6,1086.0,3.0,1080.0,45.0,1095,6,1096.0,3.0,1103.0,45.0,1091.0,0.0,1090.5,1092.0,0.9,9.5,-5.0,2053.3298,73.05229
1,15300,ORCHIDS,1087,5,1086.0,4.0,1080.0,46.0,1095,5,1096.0,4.0,1103.0,46.0,1091.0,0.0,1090.5,1092.0,0.9,9.5,-5.0,2052.9653,73.06997
1,15400,ORCHIDS,1087,10,1086.0,3.0,1079.0,52.0,1095,10,1096.0,3.0,1102.0,52.0,1091.0,0.0,1090.0,1091.5,0.9,9.5,-5.0,2052.5999,73.087616
1,15500,ORCHIDS,1094,4,1088.0,8.0,1087.0,4.0,1096,8,1097.0,4.0,1104.0,45.0,1095.0,0.0,1091.5,1093.0,0.9,9.5,-5.0,2052.234,73.10524
1,15600,ORCHIDS,1088,6,1087.0,4.0,1080.0,47.0,1096,6,1097.0,4.0,1103.0,47.0,1092.0,0.0,1091.0,1092.5,0.9,9.5,-5.0,2051.8674,73.12283
1,15700,ORCHIDS,1087,5,1086.0,3.0,1080.0,35.0,1095,5,1096.0,3.0,1103.0,35.0,1091.0,0.0,1090.5,1092.0,0.9,9.5,-5.0,2051.5002,73.1404
1,15800,ORCHIDS,1087,8,1086.0,4.0,1080.0,49.0,1095,8,1096.0,4.0,1103.0,49.0,1091.0,0.0,1090.5,1092.0,0.9,9.5,-5.0,2051.1323,73.157936
1,15900,ORCHIDS,1086,5,1085.0,2.0,1079.0,47.0,1089,5,1094.0,5.0,1095.0,2.0,1087.5,0.0,1089.5,1091.0,0.9,9.5,-5.0,2050.7637,73.17545
1,16000,ORCHIDS,1087,6,1086.0,5.0,1080.0,45.0,1095,6,1096.0,5.0,1103.0,45.0,1091.0,0.0,1090.5,1092.0,0.9,9.5,-5.0,2050.3945,73.19293
1,16100,ORCHIDS,1087,8,1086.0,2.0,1080.0,44.0,1095,8,1096.0,2.0,1103.0,44.0,1091.0,0.0,1090.5,1092.0,0.9,9.5,-5.0,2050.0247,73.21039
1,16200,ORCHIDS,1087,6,1086.0,2.0,1079.0,37.0,1095,6,1096.0,2.0,1103.0,37.0,1091.0,0.0,1090.0,1092.0,0.9,9.5,-5.0,2049.6543,73.22782
1,16300,ORCHIDS,1086,8,1085.0,2.0,1078.0,49.0,1094,8,1095.0,2.0,1101.0,49.0,1090.0,0.0,1089.0,1090.5,0.9,9.5,-5.0,2049.2832,73.245224
1,16400,ORCHIDS,1086,7,1084.0,5.0,1078.0,52.0,1093,7,1095.0,5.0,1101.0,52.0,1089.5,0.0,1088.5,1090.5,0.9,9.5,-5.0,2048.9114,73.262596
1,16500,ORCHIDS,1088,8,1085.0,10.0,1084.0,4.0,1093,10,1094.0,4.0,1100.0,47.0,1090.5,0.0,1088.0,1089.5,0.9,9.5,-5.0,2048.539,73.279945
1,16600,ORCHIDS,1084,8,1083.0,2.0,1076.0,45.0,1086,3,1092.0,8.0,1093.0,2.0,1085.0,0.0,1087.0,1088.5,0.9,9.5,-5.0,2048.166,73.297264
1,16700,ORCHIDS,1085,5,1084.0,5.0,1077.0,48.0,1093,5,1094.0,5.0,1100.0,48.0,1089.0,0.0,1088.0,1089.5,0.9,9.5,-5.0,2047.7924,73.31456
1,16800,ORCHIDS,1085,9,1083.0,4.0,1077.0,46.0,1092,9,1094.0,4.0,1100.0,46.0,1088.5,0.0,1087.5,1089.5,0.9,9.5,-5.0,2047.4181,73.331825
1,16900,ORCHIDS,1084,8,1083.0,4.0,1076.0,50.0,1092,8,1093.0,4.0,1099.0,50.0,1088.0,0.0,1087.0,1088.5,0.9,9.5,-5.0,2047.0432,73.34907
1,17000,ORCHIDS,1085,6,1084.0,4.0,1078.0,46.0,1093,6,1094.0,4.0,1101.0,46.0,1089.0,0.0,1088.5,1090.0,0.8,9.5,-5.0,2046.6676,73.36628
1,17100,ORCHIDS,1086,6,1085.0,4.0,1078.0,50.0,1094,6,1095.0,4.0,1101.0,50.0,1090.0,0.0,1089.0,1090.5,0.8,9.5,-5.0,2046.2915,73.38347
1,17200,ORCHIDS,1086,9,1085.0,3.0,1078.0,52.0,1094,9,1095.0,3.0,1101.0,52.0,1090.0,0.0,1089.0,1090.5,0.8,9.5,-4.5,2045.9147,73.40063
1,17300,ORCHIDS,1083,6,1082.0,3.0,1075.0,48.0,1091,6,1092.0,3.0,1098.0,48.0,1087.0,0.0,1086.0,1087.5,0.8,9.5,-4.5,2045.5374,73.41776
1,17400,ORCHIDS,1083,9,1082.0,4.0,1075.0,41.0,1091,9,1092.0,4.0,1098.0,41.0,1087.0,0.0,1086.0,1087.5,0.8,9.5,-4.5,2045.1593,73.43487
1,17500,ORCHIDS,1082,9,1081.0,2.0,1075.0,51.0,1090,9,1091.0,2.0,1098.0,51.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2044.7806,73.45194
1,17600,ORCHIDS,1082,8,1081.0,5.0,1075.0,48.0,1090,8,1091.0,5.0,1098.0,48.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2044.4015,73.469
1,17700,ORCHIDS,1082,10,1081.0,2.0,1075.0,48.0,1090,10,1091.0,2.0,1098.0,48.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2044.0216,73.48603
1,17800,ORCHIDS,1083,10,1081.0,4.0,1075.0,46.0,1090,10,1092.0,4.0,1098.0,46.0,1086.5,0.0,1085.5,1087.5,0.8,9.5,-4.5,2043.6411,73.50303
1,17900,ORCHIDS,1082,7,1081.0,4.0,1074.0,47.0,1090,7,1091.0,4.0,1097.0,47.0,1086.0,0.0,1085.0,1086.5,0.8,9.5,-4.5,2043.26,73.520004
1,18000,ORCHIDS,1082,6,1081.0,3.0,1075.0,39.0,1090,6,1091.0,3.0,1098.0,39.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2042.8784,73.53696
1,18100,ORCHIDS,1082,5,1081.0,5.0,1075.0,55.0,1090,5,1091.0,5.0,1098.0,55.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2042.4961,73.55388
1,18200,ORCHIDS,1081,6,1080.0,5.0,1074.0,49.0,1089,6,1090.0,5.0,1097.0,49.0,1085.0,0.0,1084.5,1086.0,0.8,9.5,-4.5,2042.1132,73.57077
1,18300,ORCHIDS,1083,7,1082.0,2.0,1075.0,55.0,1091,7,1092.0,2.0,1098.0,55.0,1087.0,0.0,1086.0,1087.5,0.8,9.5,-4.5,2041.7297,73.58765
1,18400,ORCHIDS,1083,9,1081.0,3.0,1075.0,50.0,1090,9,1092.0,3.0,1098.0,50.0,1086.5,0.0,1085.5,1087.5,0.8,9.5,-4.5,2041.3456,73.60449
1,18500,ORCHIDS,1083,7,1082.0,5.0,1076.0,46.0,1091,7,1092.0,5.0,1099.0,46.0,1087.0,0.0,1086.5,1088.0,0.8,9.5,-4.5,2040.9609,73.62131
1,18600,ORCHIDS,1084,5,1083.0,4.0,1077.0,48.0,1092,5,1093.0,4.0,1100.0,48.0,1088.0,0.0,1087.5,1089.0,0.8,9.5,-4.5,2040.5757,73.63811
1,18700,ORCHIDS,1083,7,1082.0,3.0,1076.0,38.0,1091,7,1092.0,3.0,1099.0,38.0,1087.0,0.0,1086.5,1088.0,0.8,9.5,-4.5,2040.1898,73.65487
1,18800,ORCHIDS,1085,9,1084.0,4.0,1077.0,53.0,1093,9,1094.0,4.0,1100.0,53.0,1089.0,0.0,1088.0,1089.5,0.8,9.5,-4.5,2039.8033,73.671616
1,18900,ORCHIDS,1085,9,1084.0,3.0,1077.0,57.0,1093,9,1094.0,3.0,1101.0,57.0,1089.0,0.0,1088.0,1090.0,0.8,9.5,-4.5,2039.4163,73.68833
1,19000,ORCHIDS,1083,9,1082.0,2.0,1075.0,54.0,1091,9,1092.0,2.0,1098.0,54.0,1087.0,0.0,1086.0,1087.5,0.8,9.5,-4.5,2039.0287,73.705025
1,19100,ORCHIDS,1082,8,1081.0,2.0,1075.0,54.0,1090,8,1091.0,2.0,1098.0,54.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2038.6404,73.72169
1,19200,ORCHIDS,1082,10,1081.0,4.0,1075.0,49.0,1090,10,1091.0,4.0,1098.0,49.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2038.2516,73.738335
1,19300,ORCHIDS,1084,10,1083.0,2.0,1077.0,52.0,1092,10,1093.0,2.0,1100.0,52.0,1088.0,0.0,1087.5,1089.0,0.8,9.5,-4.5,2037.8622,73.75495
1,19400,ORCHIDS,1083,7,1082.0,2.0,1076.0,51.0,1091,7,1092.0,2.0,1099.0,51.0,1087.0,0.0,1086.5,1088.0,0.8,9.5,-4.5,2037.4722,73.77154
1,19500,ORCHIDS,1083,10,1082.0,2.0,1075.0,47.0,1091,10,1092.0,2.0,1098.0,47.0,1087.0,0.0,1086.0,1087.5,0.8,9.5,-4.5,2037.0817,73.78811
1,19600,ORCHIDS,1083,7,1082.0,4.0,1076.0,50.0,1091,7,1092.0,4.0,1099.0,50.0,1087.0,0.0,1086.5,1088.0,0.8,9.5,-4.5,2036.6906,73.80465
1,19700,ORCHIDS,1084,9,1083.0,2.0,1077.0,51.0,1092,9,1093.0,2.0,1100.0,51.0,1088.0,0.0,1087.5,1089.0,0.8,9.5,-4.5,2036.2988,73.82116
1,19800,ORCHIDS,1085,5,1084.0,2.0,1078.0,50.0,1093,5,1094.0,2.0,1101.0,50.0,1089.0,0.0,1088.5,1090.0,0.8,9.5,-4.5,2035.9066,73.837654
1,19900,ORCHIDS,1087,5,1086.0,4.0,1080.0,49.0,1095,5,1096.0,4.0,1103.0,49.0,1091.0,0.0,1090.5,1092.0,0.8,9.5,-4.5,2035.5137,73.85412
1,20000,ORCHIDS,1087,6,1086.0,4.0,1080.0,43.0,1095,6,1096.0,4.0,1103.0,43.0,1091.0,0.0,1090.5,1092.0,0.8,9.5,-4.5,2035.1202,73.87056
1,20100,ORCHIDS,1088,9,1087.0,4.0,1081.0,50.0,1096,9,1097.0,4.0,1104.0,50.0,1092.0,0.0,1091.5,1093.0,0.8,9.5,-4.5,2034.7263,73.88698
1,20200,ORCHIDS,1093,9,1090.0,6.0,1089.0,4.0,1098,6,1099.0,4.0,1105.0,42.0,1095.5,0.0,1093.0,1094.5,0.8,9.5,-4.5,2034.3318,73.90337
1,20300,ORCHIDS,1088,5,1087.0,4.0,1080.0,49.0,1096,5,1097.0,4.0,1103.0,49.0,1092.0,0.0,1091.0,1092.5,0.8,9.5,-4.5,2033.9366,73.91974
1,20400,ORCHIDS,1089,9,1088.0,3.0,1081.0,55.0,1097,9,1098.0,3.0,1104.0,55.0,1093.0,0.0,1092.0,1093.5,0.8,9.5,-4.5,2033.541,73.93608
1,20500,ORCHIDS,1088,8,1087.0,5.0,1080.0,56.0,1090,2,1096.0,8.0,1097.0,5.0,1089.0,0.0,1091.0,1092.5,0.8,9.5,-4.5,2033.1448,73.9524
1,20600,ORCHIDS,1088,8,1087.0,3.0,1080.0,50.0,1096,8,1097.0,3.0,1103.0,50.0,1092.0,0.0,1091.0,1092.5,0.8,9.5,-4.5,2032.7479,73.9687
1,20700,ORCHIDS,1088,5,1087.0,3.0,1080.0,38.0,1096,5,1097.0,3.0,1103.0,38.0,1092.0,0.0,1091.0,1092.5,0.8,9.5,-4.5,2032.3506,73.98497
1,20800,ORCHIDS,1088,7,1087.0,5.0,1080.0,48.0,1096,7,1097.0,5.0,1103.0,48.0,1092.0,0.0,1091.0,1092.5,0.8,9.5,-4.5,2031.9528,74.00121
1,20900,ORCHIDS,1088,9,1087.0,2.0,1081.0,48.0,1096,9,1097.0,2.0,1104.0,48.0,1092.0,0.0,1091.5,1093.0,0.8,9.5,-4.5,2031.5543,74.01744
1,21000,ORCHIDS,1088,9,1087.0,5.0,1080.0,43.0,1096,9,1097.0,5.0,1103.0,43.0,1092.0,0.0,1091.0,1092.5,0.8,9.5,-4.5,2031.1553,74.03364
1,21100,ORCHIDS,1088,5,1087.0,2.0,1080.0,51.0,1096,5,1097.0,2.0,1103.0,51.0,1092.0,0.0,1091.0,1092.5,0.8,9.5,-4.5,2030.7557,74.04981
1,21200,ORCHIDS,1086,10,1085.0,5.0,1078.0,53.0,1094,10,1095.0,5.0,1101.0,53.0,1090.0,0.0,1089.0,1090.5,0.8,9.5,-4.5,2030.3556,74.06596
1,21300,ORCHIDS,1084,8,1083.0,2.0,1077.0,55.0,1092,8,1093.0,2.0,1100.0,55.0,1088.0,0.0,1087.5,1089.0,0.8,9.5,-4.5,2029.955,74.082085
1,21400,ORCHIDS,1085,9,1083.0,2.0,1077.0,53.0,1092,9,1094.0,2.0,1100.0,53.0,1088.5,0.0,1087.5,1089.5,0.8,9.5,-4.5,2029.5538,74.09819
1,21500,ORCHIDS,1083,9,1082.0,2.0,1076.0,58.0,1091,9,1092.0,2.0,1099.0,58.0,1087.0,0.0,1086.5,1088.0,0.8,9.5,-4.5,2029.1521,74.114265
1,21600,ORCHIDS,1082,10,1081.0,4.0,1075.0,51.0,1090,10,1091.0,4.0,1098.0,51.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2028.7498,74.130325
1,21700,ORCHIDS,1082,9,1081.0,3.0,1075.0,54.0,1090,9,1091.0,3.0,1098.0,54.0,1086.0,0.0,1085.5,1087.0,0.8,9.5,-4.5,2028.347,74.146355
1,21800,ORCHIDS,1083,7,1081.0,5.0,1075.0,46.0,1090,7,1092.0,5.0,1098.0,46.0,1086.5,0.0,1085.5,1087.5,0.8,9.5,-4.5,2027.9437,74.16237
1,21900,ORCHIDS,1083,6,1081.0,2.0,1075.0,52.0,1090,6,1092.0,2.0,1098.0,52.0,1086.5,0.0,1085.5,1087.5,0.8,9.5,-4.5,2027.5398,74.17835
1,22000,ORCHIDS,1083,6,1081.0,2.0,1075.0,46.0,1090,6,1092.0,2.0,1098.0,46.0,1086.5,0.0,1085.5,1087.5,0.8,9.5,-4.5,2027.1354,74.19431
1,22100,ORCHIDS,1083,10,1081.0,5.0,1075.0,53.0,1090,10,1092.0,5.0,1098.0,53.0,1086.5,0.0,1085.5,1087.5,0.8,9.5,-4.5,2026.7305,74.21025
1,22200,ORCHIDS,1082,5,1081.0,2.0,1074.0,44.0,1090,5,1091.0,2.0,1097.0,44.0,1086.0,0.0,1085.0,1086.5,0.8,9.5,-4.5,2026.3251,74.226166
1,22300,ORCHIDS,1082,9,1081.0,5.0,1074.0,47.0,1090,9,1091.0,5.0,1097.0,47.0,1086.0,0.0,1085.0,1086.5,0.8,9.5,-4.5,2025.9191,74.24206
1,22400,ORCHIDS,1082,6,1081.0,3.0,1074.0,45.0,1090,6,1091.0,3.0,1097.0,45.0,1086.0,0.0,1085.0,1086.5,0.8,9.5,-4.5,2025.5126,74.25793
1,22500,ORCHIDS,1082,7,1081.0,4.0,1074.0,46.0,1090,7,1091.0,4.0,1098.0,46.0,1086.0,0.0,1085.0,1087.0,0.8,9.5,-4.5,2025.1056,74.27377
1,22600,ORCHIDS,1083,8,1082.0,5.0,1075.0,51.0,1091,8,1092.0,5.0,1098.0,51.0,1087.0,0.0,1086.0,1087.5,0.8,9.5,-4.5,2024.698,74.2896
1,22700,ORCHIDS,1083,10,1082.0,2.0,1075.0,55.0,1091,10,1092.0,2.0,1098.0,55.0,1087.0,0.0,1086.0,1087.5,0.8,9.5,-4.5,2024.2899,74.3054
1,22800,ORCHIDS,1083,7,1082.0,5.0,1075.0,49.0,1091,7,1092.0,5.0,1098.0,49.0,1087.0,0.0,1086.0,1087.5,0.8,9.5,-4.5,2023.8813,74.321175
1,22900,ORCHIDS,1085,6,1084.0,3.0,1077.0,46.0,1093,6,1094.0,3.0,1100.0,46.0,1089.0,0.0,1088.0,1089.5,0.8,9.5,-4.5,2023.4723,74.33693
1,23000,ORCHIDS,1082,10,1081.0,2.0,1074.0,48.0,1090,10,1091.0,2.0,1097.0,48.0,1086.0,0.0,1085.0,1086.5,0.8,9.5,-4.5,2023.0626,74.35266
1,23100,ORCHIDS,1081,6,1080.0,4.0,1073.0,53.0,1089,6,1090.0,4.0,1096.0,53.0,1085.0,0.0,1084.0,1085.5,0.8,9.5,-4.5,2022.6526,74.36837
1,23200,ORCHIDS,1080,6,1079.0,5.0,1073.0,53.0,1088,6,1089.0,5.0,1096.0,53.0,1084.0,0.0,1083.5,1085.0,0.8,9.5,-4.5,2022.242,74.38406
1,23300,ORCHIDS,1081,8,1080.0,2.0,1073.0,48.0,1089,8,1090.0,2.0,1096.0,48.0,1085.0,0.0,1084.0,1085.5,0.8,9.5,-4.5,2021.8308,74.39973
1,23400,ORCHIDS,1082,7,1081.0,4.0,1074.0,48.0,1090,7,1091.0,4.0,1097.0,48.0,1086.0,0.0,1085.0,1086.5,0.8,9.5,-4.5,2021.4192,74.41537
1,23500,ORCHIDS,1081,9,1080.0,2.0,1073.0,51.0,1089,9,1090.0,2.0,1096.0,51.0,1085.0,0.0,1084.0,1085.5,0.8,9.5,-4.5,2021.007,74.430984
1,23600,ORCHIDS,1082,8,1081.0,2.0,1075.0,48.0,1089,8,1090.0,2.0,1096.0,48.0,1085.5,0.0,1085.0,1086.5,0.8,8.5,-4.5,2020.5944,74.44659
1,23700,ORCHIDS,1083,6,1082.0,5.0,1076.0,48.0,1090,6,1091.0,5.0,1097.0,48.0,1086.5,0.0,1086.0,1087.5,0.8,8.5,-4.5,2020.1813,74.46216
1,23800,ORCHIDS,1084,7,1083.0,2.0,1077.0,50.0,1091,7,1092.0,2.0,1098.0,50.0,1087.5,0.0,1087.0,1088.5,0.8,8.5,-4.5,2019.7676,74.477715
1,23900,ORCHIDS,1085,6,1084.0,2.0,1078.0,50.0,1092,6,1093.0,2.0,1099.0,50.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,2019.3535,74.49325
1,24000,ORCHIDS,1084,10,1083.0,5.0,1077.0,47.0,1091,10,1092.0,5.0,1098.0,47.0,1087.5,0.0,1087.0,1088.5,0.8,8.5,-4.5,2018.9388,74.50876
1,24100,ORCHIDS,1085,8,1084.0,5.0,1078.0,50.0,1092,8,1093.0,5.0,1099.0,50.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,2018.5237,74.52425
1,24200,ORCHIDS,1083,6,1082.0,4.0,1076.0,50.0,1090,6,1091.0,4.0,1097.0,50.0,1086.5,0.0,1085.5,1087.0,0.8,8.5,-4.5,2018.1082,74.53971
1,24300,ORCHIDS,1087,6,1084.0,8.0,1083.0,5.0,1091,8,1092.0,5.0,1098.0,49.0,1089.0,0.0,1086.5,1088.0,0.8,8.5,-4.5,2017.692,74.55515
1,24400,ORCHIDS,1085,9,1084.0,3.0,1078.0,43.0,1092,9,1093.0,3.0,1099.0,43.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,2017.2755,74.57057
1,24500,ORCHIDS,1086,10,1085.0,3.0,1079.0,54.0,1093,10,1094.0,3.0,1100.0,54.0,1089.5,0.0,1088.5,1090.0,0.8,8.5,-4.5,2016.8584,74.585976
1,24600,ORCHIDS,1086,5,1085.0,2.0,1079.0,44.0,1090,5,1093.0,5.0,1094.0,2.0,1088.0,0.0,1088.5,1090.0,0.8,8.5,-4.5,2016.4409,74.60136
1,24700,ORCHIDS,1083,10,1082.0,3.0,1076.0,47.0,1090,10,1091.0,3.0,1097.0,47.0,1086.5,0.0,1086.0,1087.5,0.8,8.5,-4.5,2016.0228,74.616714
1,24800,ORCHIDS,1085,7,1084.0,3.0,1078.0,42.0,1092,7,1093.0,3.0,1099.0,42.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,2015.6044,74.63205
1,24900,ORCHIDS,1088,5,1085.0,8.0,1084.0,2.0,1092,8,1093.0,2.0,1099.0,55.0,1090.0,0.0,1087.5,1089.5,0.8,8.5,-4.5,2015.1854,74.64736
1,25000,ORCHIDS,1084,8,1083.0,3.0,1077.0,47.0,1091,8,1092.0,3.0,1098.0,47.0,1087.5,0.0,1087.0,1088.5,0.8,8.5,-4.5,2014.7659,74.66266
1,25100,ORCHIDS,1085,8,1084.0,3.0,1078.0,48.0,1092,8,1093.0,3.0,1099.0,48.0,1088.5,0.0,1088.0,1089.5,0.8,8.5,-4.5,2014.346,74.67793
1,25200,ORCHIDS,1085,5,1084.0,4.0,1078.0,47.0,1092,5,1093.0,4.0,1099.0,47.0,1088.5,0.0,1087.5,1089.0,0.8,8.5,-4.5,2013.9255,74.693184
1,25300,ORCHIDS,1084,5,1083.0,5.0,1077.0,49.0,1092,5,1093.0,5.0,1099.0,49.0,1088.0,0.0,1087.0,1089.0,0.8,8.5,-4.5,2013.5048,74.70841
1,25400,ORCHIDS,1083,7,1082.0,4.0,1076.0,55.0,1090,7,1091.0,4.0,1097.0,55.0,1086.5,0.0,1086.0,1087.5,0.8,8.5,-4.5,2013.0834,74.723625
1,25500,ORCHIDS,1080,6,1079.0,2.0,1073.0,44.0,1087,6,1088.0,2.0,1094.0,44.0,1083.5,0.0,1083.0,1084.5,0.8,8.5,-4.5,2012.6616,74.73881
1,25600,ORCHIDS,1080,6,1079.0,2.0,1073.0,40.0,1087,6,1088.0,2.0,1094.0,40.0,1083.5,0.0,1082.5,1084.5,0.8,8.5,-4.5,2012.2394,74.753975
1,25700,ORCHIDS,1080,9,1079.0,5.0,1073.0,49.0,1087,9,1088.0,5.0,1094.0,49.0,1083.5,0.0,1082.5,1084.5,0.8,8.5,-4.5,2011.8167,74.76913
1,25800,ORCHIDS,1078,6,1077.0,2.0,1071.0,38.0,1085,6,1086.0,2.0,1092.0,38.0,1081.5,0.0,1081.0,1082.5,0.8,8.5,-4.5,2011.3934,74.78425
1,25900,ORCHIDS,1080,7,1079.0,4.0,1073.0,51.0,1087,7,1088.0,4.0,1094.0,51.0,1083.5,0.0,1082.5,1084.0,0.8,8.5,-4.5,2010.9698,74.799355
1,26000,ORCHIDS,1081,6,1080.0,3.0,1074.0,43.0,1088,6,1089.0,3.0,1095.0,43.0,1084.5,0.0,1084.0,1085.5,0.8,8.5,-4.5,2010.5458,74.81444
1,26100,ORCHIDS,1082,8,1081.0,5.0,1075.0,54.0,1089,8,1090.0,5.0,1096.0,54.0,1085.5,0.0,1085.0,1086.5,0.8,8.5,-4.5,2010.1212,74.829506
1,26200,ORCHIDS,1082,7,1081.0,5.0,1075.0,52.0,1089,7,1090.0,5.0,1096.0,52.0,1085.5,0.0,1084.5,1086.5,0.8,8.5,-4.5,2009.6962,74.84455
1,26300,ORCHIDS,1082,5,1081.0,4.0,1075.0,37.0,1089,5,1090.0,4.0,1096.0,37.0,1085.5,0.0,1085.0,1086.5,0.8,8.5,-4.5,2009.2708,74.85957
1,26400,ORCHIDS,1083,7,1082.0,4.0,1076.0,47.0,1090,7,1091.0,4.0,1097.0,47.0,1086.5,0.0,1085.5,1087.0,0.8,8.5,-4.5,2008.8448,74.87457
1,26500,ORCHIDS,1082,10,1081.0,4.0,1075.0,57.0,1089,10,1090.0,4.0,1096.0,57.0,1085.5,0.0,1085.0,1086.5,0.8,8.5,-4.5,2008.4185,74.88956
1,26600,ORCHIDS,1082,10,1081.0,2.0,1075.0,53.0,1089,10,1090.0,2.0,1096.0,53.0,1085.5,0.0,1084.5,1086.5,0.8,8.5,-4.5,2007.9917,74.90452
1,26700,ORCHIDS,1081,9,1080.0,5.0,1074.0,47.0,1088,9,1089.0,5.0,1095.0,47.0,1084.5,0.0,1083.5,1085.0,0.8,8.5,-4.5,2007.5645,74.919464
1,26800,ORCHIDS,1079,5,1078.0,4.0,1072.0,48.0,1086,5,1087.0,4.0,1093.0,48.0,1082.5,0.0,1081.5,1083.0,0.8,8.5,-4.5,2007.1368,74.93439
