,timestamp,STARFRUIT,ROSES,STRAWBERRIES,STARFRUIT_returns_from_500_its_ago,STRAWBERRIES_returns_from_500_its_ago,ROSES_returns_in_500_its,ROSES_pred_returns_in_500_its,roses_signal,last_roses_signal,roses_target_position,roses_target_position_change,cash,cumulative_cash,position_mark,pnl
2624,262400,5050.5,14744.5,4004.5,0.00019803940984255866,-0.00012484394506866417,-0.0008816846959883347,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2625,262500,5051.0,14744.5,4004.5,0.000297059114763838,-0.00037443834248627057,-0.0010173284953711554,0.00037132389345479746,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2626,262600,5050.5,14745.5,4005.0,0.00019803940984255866,-0.00037439161362785476,-0.0009494422027059103,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2627,262700,5050.5,14746.5,4005.5,0.00019803940984255866,-0.0003743448964312453,-0.0008815651171464415,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2628,262800,5050.5,14749.5,4004.5,0.00019803940984255866,-0.000499188818170473,-0.0011186819892199736,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2629,262900,5050.5,14746.0,4004.5,0.00019803940984255866,-0.0006239081607187422,-0.0008815950088159501,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2630,263000,5050.5,14742.0,4004.5,0.00019803940984255866,-0.0007485963817841547,-0.0006444173110839778,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2631,263100,5051.5,14742.5,4004.5,0.0003960788196851173,-0.000499188818170473,-0.0009157198575546888,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2632,263200,5051.5,14743.5,4005.0,0.0003960788196851173,-0.0004991265285749938,-0.0007460914979482483,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2639,263900,5051.5,14752.0,4005.0,0.0003960788196851173,-0.0004991265285749938,-0.0010845986984815619,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2640,264000,5051.5,14752.5,4005.0,0.0003960788196851173,-0.0007485029940119761,-0.0012879173021521776,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2719,271900,5050.5,14774.5,4000.5,0.00039615727443795186,0.00025003125390673836,0.0027750516091915125,0.0004951965930474399,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2720,272000,5049.5,14774.5,4000.0,0.0002971473851030111,0.0,0.0027750516091915125,0.0003714342313787639,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2721,272100,5049.5,14776.5,3999.5,0.00019807863721897593,-0.00024996875390576176,0.00243630088315907,0.00024759829652371994,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2722,272200,5049.5,14773.0,4000.0,0.00039623576027736503,-0.00012498437695288088,0.0026061057334326137,0.0004952947003467063,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2725,272500,5048.5,14774.5,3999.5,0.0003963142772218369,-0.00024996875390576176,0.0024027885884463094,0.0004953928465272961,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2740,274000,5048.5,14764.5,3999.0,0.0003963142772218369,-0.0006247657128576784,0.0024382810118866198,0.0004953928465272961,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2741,274100,5047.5,14763.0,3999.5,0.00019815713861091845,-0.0004998125702861427,0.0023369233895549684,0.00024769642326364803,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2742,274200,5048.0,14767.0,3999.5,0.00029723570791637767,-0.0007495315427857589,0.002065416130561387,0.0003715446348954721,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2743,274300,5048.5,14768.0,3999.0,0.0003963142772218369,-0.0006247657128576784,0.0016589924160346696,0.0004953928465272961,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2744,274400,5048.5,14768.5,3999.0,0.0003963142772218369,-0.0008744534665833854,0.0016250804076243356,0.0004953928465272961,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2745,274500,5048.5,14766.5,3999.5,0.00019811788013868252,-0.0007495315427857589,0.0018961839298411946,0.00024764735017335313,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2746,274600,5048.5,14762.5,4000.0,0.00019811788013868252,-0.0008742350443362058,0.002133784928027096,0.00024764735017335313,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2747,274700,5048.5,14759.0,4000.0,0.00019811788013868252,-0.0008742350443362058,0.0024730672809810963,0.00024764735017335313,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2748,274800,5048.5,14757.5,4000.5,0.00019811788013868252,-0.0004996876951905059,0.002371675419278333,0.00024764735017335313,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2749,274900,5048.5,14757.0,4000.0,0.0002972062611452348,-0.0006246096189881324,0.0021345801992274853,0.00037150782643154346,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2750,275000,5048.5,14758.0,4000.5,0.0003963142772218369,-0.0004996876951905059,0.0019311559831955549,0.0004953928465272961,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2751,275100,5048.5,14759.5,4000.5,0.00019811788013868252,-0.0004996876951905059,0.0020664656661811037,0.00024764735017335313,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2752,275200,5048.5,14760.0,4000.0,0.00019811788013868252,-0.0006246096189881324,0.0022018970189701895,0.00024764735017335313,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2753,275300,5047.5,14760.5,4000.0,0.0,-0.0004997501249375312,0.0021001998577283966,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2754,275400,5047.5,14758.0,4000.5,0.0,-0.00024990628514307136,0.002507114785201247,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2755,275500,5047.5,14751.5,4000.0,0.00019815713861091845,-0.000374859427714607,0.0028810629427515845,0.00024769642326364803,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2756,275600,5047.5,14750.5,4000.5,0.0,-0.0003748125937031484,0.003254126978746483,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2757,275700,5048.5,14747.5,4000.0,0.00019811788013868252,-0.0006246096189881324,0.0035260213595524666,0.00024764735017335313,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2758,275800,5048.0,14746.0,4000.5,9.905894006934126e-05,-0.0006245316012990258,0.0035602875356028755,0.00012382367508667657,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2759,275900,5048.5,14745.0,3999.5,0.0,-0.0007495315427857589,0.0037639877924720245,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2760,276000,5048.5,14741.5,4000.5,0.0,-0.0004996876951905059,0.003866635010005766,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2761,276100,5049.5,14738.5,4000.5,0.00039623576027736503,-0.0003748125937031484,0.003867422057875632,0.0004952947003467063,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2762,276200,5048.5,14738.5,4000.0,0.00019811788013868252,-0.000374859427714607,0.0035960240187264646,0.00024764735017335313,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2763,276300,5049.5,14738.5,4000.0,0.00019807863721897593,-0.00024993751562109475,0.0036638735285137564,0.00024759829652371994,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2764,276400,5049.0,14736.5,4000.0,9.903931860948797e-05,-0.00024993751562109475,0.0038000882163335935,0.00012379914826185997,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2765,276500,5047.5,14738.0,4000.0,-0.00019807863721897593,-0.000374859427714607,0.0036639978287420273,-0.00024759829652371994,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2766,276600,5048.5,14737.5,4000.5,0.0,-0.00024990628514307136,0.0035962680237489396,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2767,276700,5048.5,14734.5,4000.0,0.0,-0.00024993751562109475,0.004072075740608775,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2768,276800,5048.5,14734.5,4000.0,0.0,-0.00024993751562109475,0.004004207811598629,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2769,276900,5048.5,14740.0,3999.5,0.0,-0.00024996875390576176,0.0034938941655359565,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2770,277000,5048.5,14738.0,4000.0,0.0,-0.00012498437695288088,0.0038675532636721402,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2771,277100,5048.5,14741.5,4000.0,-0.00019803940984255866,-0.00012498437695288088,0.003900552860970729,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2772,277200,5048.5,14745.0,4000.0,-0.00019803940984255866,-0.00012498437695288088,0.003730077992539844,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2773,277300,5048.5,14749.5,4000.0,-0.00019803940984255866,-0.00012498437695288088,0.003084850333909624,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2774,277400,5047.5,14747.0,4000.5,-0.0003960788196851173,0.000125,0.0031531836983793313,-0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2775,277500,5048.5,14752.5,4000.0,-0.00019803940984255866,0.0,0.0028808676495509235,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2776,277600,5047.5,14753.0,3999.5,-0.0003960788196851173,-0.000125,0.002846878600962516,-0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2777,277700,5048.5,14752.5,4000.5,-0.00019803940984255866,0.0,0.003185900694797492,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2778,277800,5048.5,14751.5,4000.5,-0.00019803940984255866,0.0,0.0029827475172016405,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2779,277900,5049.5,14753.5,4000.5,-9.900990099009902e-05,0.0,0.002982343172806453,-0.00012376237623762376,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2780,278000,5050.5,14753.5,4000.0,0.0,0.0,0.0028467821194970684,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2781,278100,5050.5,14752.5,4000.0,0.0,0.00012501562695336918,0.003185900694797492,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2782,278200,5050.5,14756.5,4000.0,0.0,0.00025006251562890725,0.002913970114864636,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2783,278300,5051.5,14754.5,4000.0,0.000198000198000198,0.00025006251562890725,0.003219356806398048,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2784,278400,5051.5,14751.5,4000.0,0.0,0.00025006251562890725,0.003321696098701827,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2785,278500,5051.0,14753.5,3999.5,9.9000099000099e-05,0.0,0.0029145626461517605,0.00012375012375012375,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2786,278600,5050.5,14755.5,3999.0,0.0,-0.00025,0.0025753109010199587,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2787,278700,5051.5,14758.5,3999.5,0.000198000198000198,0.0,0.0022359995934546194,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2788,278800,5051.5,14755.5,3999.0,0.0003960788196851173,-0.00012501562695336918,0.0022364542035173325,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2796,279600,5051.5,14754.5,3998.0,0.0003960788196851173,-0.00025006251562890725,0.0028465891761835374,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2801,280100,5051.5,14759.5,3998.5,0.0003960788196851173,-0.00025003125390673836,0.0017615772892035637,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2802,280200,5052.5,14762.5,3998.5,0.000396000396000396,0.0,0.0016257408975444538,0.000495000495000495,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2803,280300,5051.5,14760.5,3997.5,0.0003960788196851173,-0.00025009378516943853,0.0017614579451915586,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2805,280500,5050.5,14763.0,3998.0,0.00039615727443795186,-0.00012504689258471927,0.0013886066517645465,0.0004951965930474399,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2806,280600,5050.5,14761.0,3996.5,0.00019803940984255866,-0.0005001875703388771,0.001795271323081092,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2813,281300,5050.5,14748.5,3996.0,0.00039615727443795186,-0.0007501875468867217,0.002474827948604943,0.0004951965930474399,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2817,281700,5051.5,14747.5,3995.5,0.0003960788196851173,-0.0007502813555083156,0.0021698592981861334,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2818,281800,5051.5,14747.5,3996.0,0.0003960788196851173,-0.0006252344629235964,0.0021698592981861334,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2819,281900,5051.5,14745.0,3996.0,0.0003960788196851173,-0.0005002501250625312,0.0022719565954560867,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2820,282000,5051.5,14744.5,3996.0,0.0003960788196851173,-0.000375234521575985,0.002475499338736478,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2821,282100,5052.5,14743.0,3996.0,0.000396000396000396,-0.0005002501250625312,0.002475751203961202,0.000495000495000495,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2825,282500,5051.5,14747.5,3994.5,0.0003960788196851173,-0.0002502815667626079,0.0021698592981861334,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2873,287300,5051.5,14728.5,3994.5,0.0003960788196851173,-0.00037537537537537537,0.004345316902603796,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2874,287400,5051.5,14729.0,3994.0,0.0003960788196851173,-0.0003754223501439119,0.004379116029601467,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2875,287500,5051.5,14730.5,3994.0,0.0003960788196851173,-0.0003754223501439119,0.00420895421065137,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2876,287600,5051.5,14735.5,3993.0,0.0003960788196851173,-0.0005006257822277847,0.0041396627192833635,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2877,287700,5050.5,14736.5,3993.5,0.00019803940984255866,-0.0003754693366708385,0.004139381807077664,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2878,287800,5050.5,14739.0,3993.5,0.00019803940984255866,-0.0005005631335252158,0.003969061673112151,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2879,287900,5050.5,14737.5,3993.5,0.00039615727443795186,-0.0005005631335252158,0.0040373197625106026,0.0004951965930474399,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2880,288000,5051.0,14739.5,3993.5,0.000297059114763838,-0.0005005631335252158,0.003935004579531192,0.00037132389345479746,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2881,288100,5050.5,14739.5,3993.0,0.00019803940984255866,-0.0007507507507507507,0.003731469859900268,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2882,288200,5050.5,14738.5,3993.0,0.00039615727443795186,-0.0006257039169065198,0.003935271567662923,0.0004951965930474399,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2883,288300,5050.5,14738.5,3993.5,0.00019803940984255866,-0.0005005631335252158,0.00379957254808834,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2884,288400,5051.5,14738.0,3993.5,0.0003960788196851173,-0.0005005631335252158,0.003935405075315511,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2885,288500,5051.5,14738.5,3993.0,0.0003960788196851173,-0.0006257039169065198,0.003935271567662923,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2888,288800,5051.5,14736.0,3993.0,0.0003960788196851173,-0.001125703564727955,0.004478827361563518,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2889,288900,5051.5,14738.5,3994.0,0.0003960788196851173,-0.0007505629221916438,0.004138820097024799,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2890,289000,5051.5,14733.5,3993.5,0.0003960788196851173,-0.0010006253908692933,0.004615332405742016,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2891,289100,5051.5,14731.5,3994.0,0.0003960788196851173,-0.0007505629221916438,0.00468384074941452,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2892,289200,5051.5,14736.0,3993.5,0.0003960788196851173,-0.0008756567425569177,0.004410966340933768,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2915,291500,5052.5,14726.0,3988.0,0.000396000396000396,-0.0023764853033145716,0.004142333288061931,0.000495000495000495,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2923,292300,5052.5,14723.5,3988.5,0.000396000396000396,-0.002625656414103526,0.004041158691887119,0.000495000495000495,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2955,295500,5051.5,14732.5,3989.0,0.0003960788196851173,-0.0022511255627813906,0.003156287120312235,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2956,295600,5051.5,14728.0,3988.5,0.0003960788196851173,-0.00225140712945591,0.003394894079304726,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2958,295800,5051.5,14723.5,3988.0,0.0003960788196851173,-0.0025012506253126563,0.0036676062077630996,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2959,295900,5051.5,14724.5,3988.0,0.0003960788196851173,-0.0026259847442791045,0.0034636150633298246,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2960,296000,5051.5,14725.5,3988.5,0.0003960788196851173,-0.002625656414103526,0.0033275610335812026,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2961,296100,5051.5,14725.5,3988.0,0.0003960788196851173,-0.0026259847442791045,0.0032936063291569046,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2963,296300,5051.5,14732.5,3988.5,0.0003960788196851173,-0.0025009378516943855,0.003122348549126082,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2980,298000,5049.5,14739.5,3985.5,0.00019807863721897593,-0.0037495313085864268,0.0035957800468129856,0.00024759829652371994,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2981,298100,5049.5,14734.5,3985.5,0.00039623576027736503,-0.003500437554694337,0.0036988021310529707,0.0004952947003467063,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2982,298200,5049.5,14728.0,3985.5,0.00039623576027736503,-0.0037495313085864268,0.0043454644215100485,0.0004952947003467063,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2983,298300,5049.5,14723.5,3985.5,0.00039623576027736503,-0.0037495313085864268,0.004550548442965327,0.0004952947003467063,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2984,298400,5050.5,14724.5,3985.5,0.00039615727443795186,-0.0037495313085864268,0.004550239396923495,0.0004951965930474399,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2985,298500,5049.5,14724.0,3985.5,0.00019807863721897593,-0.0037495313085864268,0.00465226840532464,0.00024759829652371994,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2986,298600,5048.5,14723.5,3986.0,0.0,-0.003749062734316421,0.004550548442965327,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2987,298700,5048.5,14724.0,3986.0,-0.00019803940984255866,-0.003749062734316421,0.004380603096984515,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2988,298800,5049.5,14725.5,3985.5,0.00019807863721897593,-0.003998500562289142,0.0039047910087942686,0.00024759829652371994,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2989,298900,5048.5,14720.0,3986.0,0.0,-0.003749062734316421,0.004110054347826087,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2990,299000,5048.5,14719.0,3986.0,-0.00019803940984255866,-0.003873547419717606,0.0038385759902167266,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2991,299100,5048.5,14716.5,3986.0,-0.00019803940984255866,-0.00399800099950025,0.00407705636530425,-0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2992,299200,5049.5,14713.5,3985.5,0.0,-0.0042473454091193005,0.004281782036904883,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2993,299300,5050.0,14711.5,3985.5,-9.9000099000099e-05,-0.0042473454091193005,0.004622234306494919,-0.00012375012375012375,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2994,299400,5050.5,14711.5,3985.5,0.00019803940984255866,-0.0042473454091193005,0.004690208340413962,0.0002475492623031983,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2995,299500,5050.5,14710.5,3986.0,0.0,-0.0041224234853216735,0.0046225485197647935,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2996,299600,5051.5,14706.5,3986.5,0.000198000198000198,-0.003873063468265867,0.004963791520756128,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2997,299700,5051.5,14705.5,3987.0,0.000198000198000198,-0.0036236411345745346,0.0049641290673557515,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2998,299800,5050.5,14710.5,3987.0,0.0,-0.0036236411345745346,0.004724516501818429,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
2999,299900,5050.5,14708.0,3987.5,-0.00019796100168266851,-0.0034986879920029987,0.004929290182213761,-0.00024745125210333564,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3000,300000,5051.5,14703.5,3987.5,0.0,-0.0034986879920029987,0.0050668208249736455,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3001,300100,5051.5,14704.0,3987.5,0.000198000198000198,-0.0034986879920029987,0.005032644178454842,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3002,300200,5051.5,14705.5,3988.0,0.000198000198000198,-0.0032491877030742314,0.0049641290673557515,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3003,300300,5051.5,14707.0,3987.5,0.000198000198000198,-0.0036231884057971015,0.004793635683688039,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3004,300400,5051.5,14703.5,3987.0,0.000198000198000198,-0.003872579637726421,0.005168837351650968,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3005,300500,5050.5,14706.5,3987.0,0.0,-0.004121393780442113,0.005303777241355863,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3006,300600,5051.5,14704.5,3986.5,0.000198000198000198,-0.003997501561524047,0.0053725050154714545,0.0002475002475002475,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3007,300700,5051.5,14701.5,3986.0,0.0003960788196851173,-0.004246814888833375,0.005509641873278237,0.0004950985246063966,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3008,300800,5052.5,14699.5,3985.5,0.000396000396000396,-0.004496065942300487,0.005238273410660226,0.000495000495000495,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3009,300900,5052.5,14699.0,3986.0,0.00019796100168266851,-0.004371175221681029,0.0052384515953466226,0.00024745125210333564,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3010,301000,5052.5,14701.0,3985.5,0.00019796100168266851,-0.00462037962037962,0.004999659887082512,0.00024745125210333564,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3011,301100,5052.0,14702.5,3985.5,9.898050084133426e-05,-0.004744662254963166,0.0044890324774698185,0.00012372562605166782,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
3012,301200,5051.5,14702.5,3986.0,0.0,-0.004495504495504496,0.004557048121067846,0.0,CLEAR,CLEAR,0.0,0.0,-0.0,-1470.0,0.0,-1470.0
