timestamp,ORCHIDS,GIFT_BASKET,GIFT_BASKET_returns_from_500_its_ago,ORCHIDS_returns_in_500_its,ORCHIDS_pred_returns_in_500_its,orchids_signal,last_orchids_signal,orchids_target_position,orchids_target_position_change,cash,position_mark,pnl,cumulative_cash
265900,1083.25,71142.0,0.0036468289517306565,-0.04061850911608585,-0.019297924763873115,SHORT,SHORT,-100.0,0.0,-0.0,-108325.0,3450.0,111775.0
266000,1083.0,71146.5,0.003625360596421191,-0.039473684210526314,-0.019184320668082015,SHORT,SHORT,-100.0,0.0,-0.0,-108300.0,3475.0,111775.0
266100,1082.25,71151.5,0.0036675765077618613,-0.03973203973203973,-0.01940771460612344,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
266200,1081.25,71154.5,0.003667421309128353,-0.03930635838150289,-0.019406893341514502,SHORT,SHORT,-100.0,0.0,-0.0,-108125.0,3650.0,111775.0
266300,1082.75,71173.5,0.003992072280488923,-0.03971369198799354,-0.021124848886663234,SHORT,SHORT,-100.0,0.0,-0.0,-108275.0,3500.0,111775.0
266400,1083.0,71173.5,0.00397790990457248,-0.039473684210526314,-0.021049905842026193,SHORT,SHORT,-100.0,0.0,-0.0,-108300.0,3475.0,111775.0
266500,1084.75,71178.5,0.004020114679060845,-0.041945148651763076,-0.02127324084718627,SHORT,SHORT,-100.0,0.0,-0.0,-108475.0,3300.0,111775.0
266600,1082.75,71196.5,0.004245685551269121,-0.03971369198799354,-0.022466894231650807,SHORT,SHORT,-100.0,0.0,-0.0,-108275.0,3500.0,111775.0
266700,1083.75,71186.5,0.004246284501061571,-0.0405997693194925,-0.022470063694267513,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
266800,1084.0,71174.5,0.0041336596996395395,-0.03943726937269373,-0.021874087032582548,SHORT,SHORT,-100.0,0.0,-0.0,-108400.0,3375.0,111775.0
266900,1083.75,71176.5,0.004147709237117765,-0.03875432525951557,-0.021948432970056074,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
267000,1081.75,71161.0,0.0038015841109300835,-0.036977120406748325,-0.020116842639808723,SHORT,SHORT,-100.0,0.0,-0.0,-108175.0,3600.0,111775.0
267100,1081.75,71165.0,0.004020880361173815,-0.037901548416917036,-0.021277292607223476,SHORT,SHORT,-100.0,0.0,-0.0,-108175.0,3600.0,111775.0
267200,1082.0,71174.5,0.004374545788088535,-0.03766173752310536,-0.023148783946828098,SHORT,SHORT,-100.0,0.0,-0.0,-108200.0,3575.0,111775.0
267300,1081.75,71162.5,0.0042335508908096665,-0.03767044141437485,-0.02240268124889751,SHORT,SHORT,-100.0,0.0,-0.0,-108175.0,3600.0,111775.0
267400,1081.5,71157.5,0.004134651341644971,-0.037679149329634766,-0.02187933450458269,SHORT,SHORT,-100.0,0.0,-0.0,-108150.0,3625.0,111775.0
267500,1080.75,71169.5,0.004346506918425379,-0.03724265556326625,-0.023000410660231577,SHORT,SHORT,-100.0,0.0,-0.0,-108075.0,3700.0,111775.0
267600,1081.0,71174.5,0.004452504269041336,-0.036771507863089734,-0.023561316840486034,SHORT,SHORT,-100.0,0.0,-0.0,-108100.0,3675.0,111775.0
267700,1082.25,71182.0,0.004579614014042268,-0.037422037422037424,-0.02423394347810747,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
267800,1083.75,71179.5,0.004530155168398993,-0.03875432525951557,-0.02397222210461695,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
267900,1085.25,71177.5,0.004544460204218444,-0.04008293020041465,-0.02404792006266274,SHORT,SHORT,-100.0,0.0,-0.0,-108525.0,3250.0,111775.0
268000,1083.75,71176.5,0.004686320038958565,-0.0392156862745098,-0.024798599750157035,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
268100,1082.75,71169.5,0.004658417973023525,-0.03786654352343569,-0.024650950387848588,SHORT,SHORT,-100.0,0.0,-0.0,-108275.0,3500.0,111775.0
268200,1082.25,71175.5,0.004842409910704832,-0.03788403788403789,-0.025624580524476755,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
268300,1082.25,71170.5,0.004856939140011154,-0.03765303765303765,-0.02570146484719702,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
268400,1083.75,71170.5,0.004998835017262926,-0.03875432525951557,-0.026452335260850227,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
268500,1082.25,71164.5,0.004970873786407767,-0.03719103719103719,-0.026304372815533977,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
268600,1083.25,71168.5,0.005183505999166684,-0.03831063927994461,-0.027429558695790338,SHORT,SHORT,-100.0,0.0,-0.0,-108325.0,3450.0,111775.0
268700,1083.0,71172.5,0.0052967972032910765,-0.03831948291782087,-0.028029061760655387,SHORT,SHORT,-100.0,0.0,-0.0,-108300.0,3475.0,111775.0
268800,1082.25,71189.0,0.005643492325839284,-0.038808038808038806,-0.02986366834064374,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
268900,1083.25,71191.5,0.005685911652940428,-0.036925917378259863,-0.030088138693864862,SHORT,SHORT,-100.0,0.0,-0.0,-108325.0,3450.0,111775.0
269000,1084.75,71191.5,0.0058351052932740875,-0.038488130905738646,-0.030877626680418487,SHORT,SHORT,-100.0,0.0,-0.0,-108475.0,3300.0,111775.0
269100,1085.0,71199.5,0.005891286688093808,-0.03894009216589862,-0.031174921767386003,SHORT,SHORT,-100.0,0.0,-0.0,-108500.0,3275.0,111775.0
269200,1086.75,71195.5,0.005856091323942866,-0.04071773636991028,-0.030988678458908462,SHORT,SHORT,-100.0,0.0,-0.0,-108675.0,3100.0,111775.0
269300,1085.25,71191.5,0.005664601888671503,-0.03824003685786685,-0.029975373814282988,SHORT,SHORT,-100.0,0.0,-0.0,-108525.0,3250.0,111775.0
269400,1084.75,71173.5,0.0053109219958331864,-0.035492048859184146,-0.028103805925350472,SHORT,SHORT,-100.0,0.0,-0.0,-108475.0,3300.0,111775.0
269500,1085.75,71173.0,0.0051760784673723454,-0.03776191572645637,-0.02739025442579424,SHORT,SHORT,-100.0,0.0,-0.0,-108575.0,3200.0,111775.0
269600,1087.75,71177.5,0.005509447289422567,-0.04091013560101126,-0.029154342221437396,SHORT,SHORT,-100.0,0.0,-0.0,-108775.0,3000.0,111775.0
269700,1087.75,71184.5,0.005409489911936894,-0.0399908067111009,-0.02862539776699646,SHORT,SHORT,-100.0,0.0,-0.0,-108775.0,3000.0,111775.0
269800,1088.25,71190.5,0.005380633954483509,-0.04135079255685734,-0.02847270069694038,SHORT,SHORT,-100.0,0.0,-0.0,-108825.0,2950.0,111775.0
269900,1087.75,71187.5,0.005437661099537446,-0.04068030337853367,-0.0287744712404223,SHORT,SHORT,-100.0,0.0,-0.0,-108775.0,3000.0,111775.0
270000,1087.5,71183.5,0.0053811659192825115,-0.04114942528735632,-0.028475515695067264,SHORT,SHORT,-100.0,0.0,-0.0,-108750.0,3025.0,111775.0
270100,1087.5,71201.0,0.005457921753313234,-0.04160919540229885,-0.028881684542007638,SHORT,SHORT,-100.0,0.0,-0.0,-108750.0,3025.0,111775.0
270200,1088.75,71200.5,0.005550259506408219,-0.04316877152698048,-0.02937030823006037,SHORT,SHORT,-100.0,0.0,-0.0,-108875.0,2900.0,111775.0
270300,1087.75,71208.5,0.005549632495710685,-0.043208457825787173,-0.02936699027755223,SHORT,SHORT,-100.0,0.0,-0.0,-108775.0,3000.0,111775.0
270400,1088.75,71201.5,0.005223664612495853,-0.04408725602755453,-0.027642066029944304,SHORT,SHORT,-100.0,0.0,-0.0,-108875.0,2900.0,111775.0
270500,1089.0,71204.5,0.005209252422867065,-0.04430670339761249,-0.027565801046085647,SHORT,SHORT,-100.0,0.0,-0.0,-108900.0,2875.0,111775.0
270600,1090.75,71206.0,0.005216237391740134,-0.044006417602567044,-0.027602763405871263,SHORT,SHORT,-100.0,0.0,-0.0,-109075.0,2700.0,111775.0
270700,1090.75,71208.0,0.005308335215721708,-0.04538161815264726,-0.02809011746103456,SHORT,SHORT,-100.0,0.0,-0.0,-109075.0,2700.0,111775.0
270800,1091.75,71201.5,0.005152710819986871,-0.04350812915044653,-0.027266599846124527,SHORT,SHORT,-100.0,0.0,-0.0,-109175.0,2600.0,111775.0
270900,1091.5,71202.0,0.005188149842237893,-0.04328905176362804,-0.027454132520170253,SHORT,SHORT,-100.0,0.0,-0.0,-109150.0,2625.0,111775.0
271000,1092.25,71195.5,0.0050112576845166255,-0.0439459830624857,-0.026518072289156626,SHORT,SHORT,-100.0,0.0,-0.0,-109225.0,2550.0,111775.0
271100,1092.25,71190.5,0.004983236280218811,-0.0439459830624857,-0.02636979142403388,SHORT,SHORT,-100.0,0.0,-0.0,-109225.0,2550.0,111775.0
271200,1093.25,71189.5,0.005025870527363465,-0.043905785501943746,-0.026595399069649247,SHORT,SHORT,-100.0,0.0,-0.0,-109325.0,2450.0,111775.0
271300,1092.25,71197.5,0.005067865638035814,-0.04440375371938659,-0.026817624596794112,SHORT,SHORT,-100.0,0.0,-0.0,-109225.0,2550.0,111775.0
271400,1092.25,71190.5,0.004940676590368504,-0.044632639047837035,-0.02614457831325301,SHORT,SHORT,-100.0,0.0,-0.0,-109225.0,2550.0,111775.0
271500,1092.5,71180.5,0.004544267801322353,-0.04553775743707094,-0.024046901924257496,SHORT,SHORT,-100.0,0.0,-0.0,-109250.0,2525.0,111775.0
271600,1093.25,71184.5,0.0046857909036378395,-0.04596386919734736,-0.024795799724780354,SHORT,SHORT,-100.0,0.0,-0.0,-109325.0,2450.0,111775.0
271700,1093.25,71193.5,0.004699374122395411,-0.04527784129887949,-0.024867678043479793,SHORT,SHORT,-100.0,0.0,-0.0,-109325.0,2450.0,111775.0
271800,1093.25,71191.5,0.004699506763479328,-0.0457351932311914,-0.02486837994030356,SHORT,SHORT,-100.0,0.0,-0.0,-109325.0,2450.0,111775.0
271900,1093.0,71174.5,0.004374545788088535,-0.04460201280878317,-0.023148783946828098,SHORT,SHORT,-100.0,0.0,-0.0,-109300.0,2475.0,111775.0
272000,1093.25,71181.5,0.0045300273071739545,-0.04436313743425566,-0.023971545501372413,SHORT,SHORT,-100.0,0.0,-0.0,-109325.0,2450.0,111775.0
272100,1093.0,71193.5,0.0046568402633231495,-0.04414455626715462,-0.024642601621427108,SHORT,SHORT,-100.0,0.0,-0.0,-109300.0,2475.0,111775.0
272200,1091.75,71185.5,0.004458899808803505,-0.04213418822990611,-0.023595160118245504,SHORT,SHORT,-100.0,0.0,-0.0,-109175.0,2600.0,111775.0
272300,1090.75,71193.5,0.004600134052986207,-0.04171441668576668,-0.02434252936818711,SHORT,SHORT,-100.0,0.0,-0.0,-109075.0,2700.0,111775.0
272400,1091.75,71172.5,0.004360495882929858,-0.04305014884359973,-0.02307443606369993,SHORT,SHORT,-100.0,0.0,-0.0,-109175.0,2600.0,111775.0
272500,1090.75,71168.5,0.004268619648350408,-0.04354801741920697,-0.02258825459317585,SHORT,SHORT,-100.0,0.0,-0.0,-109075.0,2700.0,111775.0
272600,1091.0,71170.5,0.004084310322935624,-0.04468377635197067,-0.021612944935878443,SHORT,SHORT,-100.0,0.0,-0.0,-109100.0,2675.0,111775.0
272700,1092.75,71185.5,0.004218010481544441,-0.04667124227865477,-0.022320446065188716,SHORT,SHORT,-100.0,0.0,-0.0,-109275.0,2500.0,111775.0
272800,1091.75,71184.5,0.004260572073501922,-0.04396610945729334,-0.02254566924135012,SHORT,SHORT,-100.0,0.0,-0.0,-109175.0,2600.0,111775.0
272900,1091.25,71184.5,0.004303077758731368,-0.04398625429553265,-0.02277059657587878,SHORT,SHORT,-100.0,0.0,-0.0,-109125.0,2650.0,111775.0
273000,1090.25,71186.5,0.004232117540011145,-0.042880073377665674,-0.022395096386476975,SHORT,SHORT,-100.0,0.0,-0.0,-109025.0,2750.0,111775.0
273100,1090.0,71175.5,0.00401320336855172,-0.0426605504587156,-0.021236668265365136,SHORT,SHORT,-100.0,0.0,-0.0,-109000.0,2775.0,111775.0
273200,1089.75,71175.5,0.003963636107173335,-0.0440467997247075,-0.020974373188329135,SHORT,SHORT,-100.0,0.0,-0.0,-108975.0,2800.0,111775.0
273300,1088.75,71186.5,0.003913466555726354,-0.04454649827784156,-0.020708890972937145,SHORT,SHORT,-100.0,0.0,-0.0,-108875.0,2900.0,111775.0
273400,1090.25,71189.5,0.004019491005507408,-0.0449438202247191,-0.02126994055384355,SHORT,SHORT,-100.0,0.0,-0.0,-109025.0,2750.0,111775.0
273500,1089.75,71185.5,0.003977236666737185,-0.045882083046570314,-0.02104634326937316,SHORT,SHORT,-100.0,0.0,-0.0,-108975.0,2800.0,111775.0
273600,1088.75,71190.5,0.004224795813290827,-0.045005740528128585,-0.02235635200519107,SHORT,SHORT,-100.0,0.0,-0.0,-108875.0,2900.0,111775.0
273700,1088.5,71192.5,0.004295508407628936,-0.04570509875976114,-0.02273054184065004,SHORT,SHORT,-100.0,0.0,-0.0,-108850.0,2925.0,111775.0
273800,1085.75,71179.5,0.004161699666358654,-0.0442090720699977,-0.022022466124470085,SHORT,SHORT,-100.0,0.0,-0.0,-108575.0,3200.0,111775.0
273900,1085.5,71182.5,0.004196938703533893,-0.0426070935052971,-0.022208940537490302,SHORT,SHORT,-100.0,0.0,-0.0,-108550.0,3225.0,111775.0
274000,1087.25,71191.5,0.004330989144312227,-0.044148080018395035,-0.02291829525495701,SHORT,SHORT,-100.0,0.0,-0.0,-108725.0,3050.0,111775.0
274100,1088.25,71187.5,0.004189559955142085,-0.04410751206064783,-0.02216989441462537,SHORT,SHORT,-100.0,0.0,-0.0,-108825.0,2950.0,111775.0
274200,1087.25,71181.5,0.004019944567080181,-0.044607955851919984,-0.02127234066561819,SHORT,SHORT,-100.0,0.0,-0.0,-108725.0,3050.0,111775.0
274300,1088.75,71184.5,0.004048097605698367,-0.045924225028702644,-0.021421318100074048,SHORT,SHORT,-100.0,0.0,-0.0,-108875.0,2900.0,111775.0
274400,1088.25,71186.5,0.004217950978663375,-0.04456696531127958,-0.022320131193792978,SHORT,SHORT,-100.0,0.0,-0.0,-108825.0,2950.0,111775.0
274500,1088.5,71174.5,0.004119493528021726,-0.04455672944418925,-0.021799123902232567,SHORT,SHORT,-100.0,0.0,-0.0,-108850.0,2925.0,111775.0
274600,1089.25,71167.0,0.003850819533387875,-0.04406701859077347,-0.020377381724828617,SHORT,SHORT,-100.0,0.0,-0.0,-108925.0,2850.0,111775.0
274700,1089.25,71166.5,0.0035818790763264587,-0.04544411292173514,-0.01895422950819672,SHORT,SHORT,-100.0,0.0,-0.0,-108925.0,2850.0,111775.0
274800,1087.75,71174.5,0.003680540376656067,-0.04458745116065272,-0.019476315511150907,SHORT,SHORT,-100.0,0.0,-0.0,-108775.0,3000.0,111775.0
274900,1087.25,71179.5,0.003878456233384341,-0.04506783168544493,-0.020523626850199917,SHORT,SHORT,-100.0,0.0,-0.0,-108725.0,3050.0,111775.0
275000,1087.5,71187.5,0.003863862311125526,-0.04574712643678161,-0.020446400191782944,SHORT,SHORT,-100.0,0.0,-0.0,-108750.0,3025.0,111775.0
275100,1088.75,71175.5,0.0037583381517155793,-0.04776119402985075,-0.019887997997433328,SHORT,SHORT,-100.0,0.0,-0.0,-108875.0,2900.0,111775.0
275200,1086.25,71172.5,0.0037514191223653685,-0.04649021864211737,-0.01985138456982082,SHORT,SHORT,-100.0,0.0,-0.0,-108625.0,3150.0,111775.0
275300,1085.75,71174.0,0.003836281064003836,-0.045130094404789316,-0.0203004485063891,SHORT,SHORT,-100.0,0.0,-0.0,-108575.0,3200.0,111775.0
275400,1084.25,71174.5,0.0038504121915615324,-0.04334793636154023,-0.02037522619408616,SHORT,SHORT,-100.0,0.0,-0.0,-108425.0,3350.0,111775.0
275500,1084.75,71189.5,0.003920379628128019,-0.04355842359990781,-0.020745472878165038,SHORT,SHORT,-100.0,0.0,-0.0,-108475.0,3300.0,111775.0
275600,1083.75,71193.5,0.004118389596835046,-0.04244521337946944,-0.02179328222957201,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
275700,1084.25,71193.5,0.004203369748432552,-0.04311736223195758,-0.022242971697780535,SHORT,SHORT,-100.0,0.0,-0.0,-108425.0,3350.0,111775.0
275800,1083.25,71182.5,0.003977404954831066,-0.04061850911608585,-0.02104723379947955,SHORT,SHORT,-100.0,0.0,-0.0,-108325.0,3450.0,111775.0
275900,1083.25,71179.5,0.004161699666358654,-0.03923378721440111,-0.022022466124470085,SHORT,SHORT,-100.0,0.0,-0.0,-108325.0,3450.0,111775.0
276000,1083.25,71190.0,0.004238991670134505,-0.03877221324717286,-0.02243147222085076,SHORT,SHORT,-100.0,0.0,-0.0,-108325.0,3450.0,111775.0
276100,1083.0,71183.5,0.0040764798397619,-0.03831948291782087,-0.021571508368068044,SHORT,SHORT,-100.0,0.0,-0.0,-108300.0,3475.0,111775.0
276200,1085.25,71191.5,0.004238901976273434,-0.041925823542962454,-0.02243099758784613,SHORT,SHORT,-100.0,0.0,-0.0,-108525.0,3250.0,111775.0
276300,1084.75,71191.5,0.004153913423699169,-0.041484212952293154,-0.021981263664188892,SHORT,SHORT,-100.0,0.0,-0.0,-108475.0,3300.0,111775.0
276400,1084.75,71191.5,0.004104343410836313,-0.042406084351233005,-0.021718954027122515,SHORT,SHORT,-100.0,0.0,-0.0,-108475.0,3300.0,111775.0
276500,1083.75,71183.5,0.004267716313257432,-0.0405997693194925,-0.02258347441486435,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
276600,1084.25,71190.5,0.004331050244415132,-0.04011989854738298,-0.02291861857837155,SHORT,SHORT,-100.0,0.0,-0.0,-108425.0,3350.0,111775.0
276700,1083.75,71190.5,0.0042743784165050255,-0.03944636678200692,-0.02261872826661964,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
276800,1082.25,71197.5,0.004500659579421122,-0.038808038808038806,-0.02381614029642275,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
276900,1081.25,71204.5,0.004726998215029032,-0.0376878612716763,-0.02501385645446913,SHORT,SHORT,-100.0,0.0,-0.0,-108125.0,3650.0,111775.0
277000,1083.75,71204.5,0.004585246792090802,-0.03967704728950404,-0.024263750449706897,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
277100,1084.25,71209.5,0.004797550427193644,-0.04150334332487895,-0.025387197595580606,SHORT,SHORT,-100.0,0.0,-0.0,-108425.0,3350.0,111775.0
277200,1083.75,71214.0,0.004662580149117919,-0.04152249134948097,-0.02467297537508729,SHORT,SHORT,-100.0,0.0,-0.0,-108375.0,3400.0,111775.0
277300,1082.25,71215.5,0.004598706437483689,-0.04065604065604066,-0.024334974855232436,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
277400,1081.25,71215.5,0.00458453530444841,-0.03976878612716763,-0.02425998547054965,SHORT,SHORT,-100.0,0.0,-0.0,-108125.0,3650.0,111775.0
277500,1080.25,71211.5,0.00438642886862575,-0.039111316824809075,-0.02321166564410688,SHORT,SHORT,-100.0,0.0,-0.0,-108025.0,3750.0,111775.0
277600,1078.75,71222.5,0.004428242030222047,-0.037543453070683665,-0.023432928351326005,SHORT,SHORT,-100.0,0.0,-0.0,-107875.0,3900.0,111775.0
277700,1078.25,71220.5,0.00447794874687954,-0.03895200556457222,-0.02369596138386246,SHORT,SHORT,-100.0,0.0,-0.0,-107825.0,3950.0,111775.0
277800,1078.5,71210.5,0.004436075378018506,-0.04010199350950394,-0.023474380077860523,SHORT,SHORT,-100.0,0.0,-0.0,-107850.0,3925.0,111775.0
277900,1078.5,71216.5,0.00471202341903855,-0.039870190078813164,-0.02493461432652629,SHORT,SHORT,-100.0,0.0,-0.0,-107850.0,3925.0,111775.0
278000,1078.25,71216.5,0.004782900074071461,-0.04080686297240899,-0.02530967232196395,SHORT,SHORT,-100.0,0.0,-0.0,-107825.0,3950.0,111775.0
278100,1078.25,71215.5,0.004612877970333693,-0.03987943426849061,-0.024409966355614803,SHORT,SHORT,-100.0,0.0,-0.0,-107825.0,3950.0,111775.0
278200,1079.75,71224.5,0.004754011638159055,-0.040750173651308175,-0.02515680338564627,SHORT,SHORT,-100.0,0.0,-0.0,-107975.0,3800.0,111775.0
278300,1079.5,71228.5,0.004845877124920646,-0.04075961093098657,-0.025642927981942582,SHORT,SHORT,-100.0,0.0,-0.0,-107950.0,3825.0,111775.0
278400,1079.75,71229.5,0.004966315121159748,-0.04121324380643668,-0.026280249726641034,SHORT,SHORT,-100.0,0.0,-0.0,-107975.0,3800.0,111775.0
278500,1080.75,71233.5,0.005178751596311374,-0.04487624334952579,-0.027404399822200897,SHORT,SHORT,-100.0,0.0,-0.0,-108075.0,3700.0,111775.0
278600,1080.5,71226.5,0.005051609671433712,-0.04558074965293846,-0.02673160289832577,SHORT,SHORT,-100.0,0.0,-0.0,-108050.0,3725.0,111775.0
278700,1080.25,71218.5,0.004924544409089947,-0.047211293682018055,-0.026059211649581273,SHORT,SHORT,-100.0,0.0,-0.0,-108025.0,3750.0,111775.0
278800,1079.25,71219.5,0.00480396168117496,-0.046096826499884176,-0.025421124028273533,SHORT,SHORT,-100.0,0.0,-0.0,-107925.0,3850.0,111775.0
278900,1080.25,71223.5,0.004697385404250217,-0.047211293682018055,-0.02485715434367087,SHORT,SHORT,-100.0,0.0,-0.0,-108025.0,3750.0,111775.0
279000,1080.25,71215.5,0.004534939487121618,-0.04813700532284194,-0.023997539284001466,SHORT,SHORT,-100.0,0.0,-0.0,-108025.0,3750.0,111775.0
279100,1080.5,71208.5,0.0046983795528779335,-0.04743174456270245,-0.02486241507996416,SHORT,SHORT,-100.0,0.0,-0.0,-108050.0,3725.0,111775.0
279200,1080.5,71217.5,0.004733218588640275,-0.04743174456270245,-0.025046772805507742,SHORT,SHORT,-100.0,0.0,-0.0,-108050.0,3725.0,111775.0
279300,1082.25,71214.5,0.004627115177078852,-0.0498960498960499,-0.02448530538254816,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
279400,1080.75,71221.5,0.004768387565512426,-0.048577376821651634,-0.025232876480422103,SHORT,SHORT,-100.0,0.0,-0.0,-108075.0,3700.0,111775.0
279500,1080.75,71214.5,0.00473341892521057,-0.048577376821651634,-0.025047832926536773,SHORT,SHORT,-100.0,0.0,-0.0,-108075.0,3700.0,111775.0
279600,1079.75,71205.5,0.004627702726535219,-0.0472331558231072,-0.02448841451800642,SHORT,SHORT,-100.0,0.0,-0.0,-107975.0,3800.0,111775.0
279700,1080.75,71206.5,0.004627637435893818,-0.0481147351376359,-0.024488069019519314,SHORT,SHORT,-100.0,0.0,-0.0,-108075.0,3700.0,111775.0
279800,1082.25,71210.5,0.004698246975415329,-0.04804804804804805,-0.024861713519805293,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
279900,1081.25,71213.5,0.004683873789352652,-0.046705202312138726,-0.024785654931117423,SHORT,SHORT,-100.0,0.0,-0.0,-108125.0,3650.0,111775.0
280000,1081.25,71221.0,0.004775508764504638,-0.047167630057803465,-0.02527055972912919,SHORT,SHORT,-100.0,0.0,-0.0,-108125.0,3650.0,111775.0
280100,1082.25,71225.5,0.004739771052130429,-0.04712404712404712,-0.025081446476558588,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
280200,1081.25,71215.5,0.004570364571210935,-0.045780346820809246,-0.024184998201476904,SHORT,SHORT,-100.0,0.0,-0.0,-108125.0,3650.0,111775.0
280300,1082.25,71209.5,0.004301560549753542,-0.046893046893046894,-0.022762567961130815,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
280400,1081.25,71219.5,0.004315116303665734,-0.04346820809248555,-0.022834300944107964,SHORT,SHORT,-100.0,0.0,-0.0,-108125.0,3650.0,111775.0
280500,1081.0,71225.5,0.004074066242343504,-0.043478260869565216,-0.02155873633460912,SHORT,SHORT,-100.0,0.0,-0.0,-108100.0,3675.0,111775.0
280600,1081.75,71225.5,0.004059911894273128,-0.04344811647792928,-0.02148383577092511,SHORT,SHORT,-100.0,0.0,-0.0,-108175.0,3600.0,111775.0
280700,1081.75,71227.5,0.004031490735324175,-0.04252368846776057,-0.021333439524114938,SHORT,SHORT,-100.0,0.0,-0.0,-108175.0,3600.0,111775.0
280800,1082.25,71236.5,0.004094663546923012,-0.0425040425040425,-0.0216677310912525,SHORT,SHORT,-100.0,0.0,-0.0,-108225.0,3550.0,111775.0
280900,1081.25,71231.5,0.004130338250738315,-0.04184971098265896,-0.021856510921431944,SHORT,SHORT,-100.0,0.0,-0.0,-108125.0,3650.0,111775.0
281000,1080.75,71235.5,0.004108874605322508,-0.04302567661346287,-0.021742931748985114,SHORT,SHORT,-100.0,0.0,-0.0,-108075.0,3700.0,111775.0
281100,1078.25,71235.5,0.004342462373550456,-0.03987943426849061,-0.02297900814211695,SHORT,SHORT,-100.0,0.0,-0.0,-107825.0,3950.0,111775.0
281200,1077.75,71229.5,0.004130454702445145,-0.039434006031083275,-0.021857127148928974,SHORT,SHORT,-100.0,0.0,-0.0,-107775.0,4000.0,111775.0
281300,1077.25,71228.5,0.0041163575874197346,-0.03945230912044558,-0.02178252944534901,SHORT,SHORT,-100.0,0.0,-0.0,-107725.0,4050.0,111775.0
281400,1077.0,71229.5,0.004102144815579693,-0.03922934076137419,-0.02170731972060306,SHORT,SHORT,-100.0,0.0,-0.0,-107700.0,4075.0,111775.0
281500,1077.25,71225.5,0.004222710994557708,-0.04038059874680901,-0.022345319769901024,SHORT,SHORT,-100.0,0.0,-0.0,-107725.0,4050.0,111775.0
281600,1077.5,71231.5,0.004257748891504945,-0.041531322505800466,-0.022530729809176715,SHORT,SHORT,-100.0,0.0,-0.0,-107750.0,4025.0,111775.0
281700,1077.5,71235.5,0.004427430327897746,-0.04245939675174014,-0.0234286330661365,SHORT,SHORT,-100.0,0.0,-0.0,-107750.0,4025.0,111775.0
281800,1077.25,71239.5,0.004497994232979181,-0.04362961243908099,-0.02380203608265593,SHORT,SHORT,-100.0,0.0,-0.0,-107725.0,4050.0,111775.0
281900,1077.25,71238.5,0.004483893937577992,-0.04316546762589928,-0.02372742154948146,SHORT,SHORT,-100.0,0.0,-0.0,-107725.0,4050.0,111775.0
282000,1075.25,71255.5,0.004893630523844109,-0.042315740525459195,-0.02589562464302587,SHORT,SHORT,-100.0,0.0,-0.0,-107525.0,4250.0,111775.0
282100,1075.0,71253.5,0.0049221135470950365,-0.04232558139534884,-0.026046348257162802,SHORT,SHORT,-100.0,0.0,-0.0,-107500.0,4275.0,111775.0
282200,1076.75,71263.0,0.004978141305880694,-0.0427211516136522,-0.026342830348328867,SHORT,SHORT,-100.0,0.0,-0.0,-107675.0,4100.0,111775.0
282300,1074.75,71262.5,0.005091570700196752,-0.041172365666434056,-0.026943064674231153,SHORT,SHORT,-100.0,0.0,-0.0,-107475.0,4300.0,111775.0
282400,1075.25,71278.5,0.005168377707581227,-0.04185073238781679,-0.02734950431520758,SHORT,SHORT,-100.0,0.0,-0.0,-107525.0,4250.0,111775.0
282500,1075.0,71283.5,0.005366486608465086,-0.04255813953488372,-0.028397837186014692,SHORT,SHORT,-100.0,0.0,-0.0,-107500.0,4275.0,111775.0
282600,1075.75,71276.5,0.005218139380733783,-0.043690448524285386,-0.02761282816102896,SHORT,SHORT,-100.0,0.0,-0.0,-107575.0,4200.0,111775.0
